Notes,State,State Code,Year,Year Code,Gender,Gender Code,Deaths,Population,Crude Rate
,New York,36,2013,2013,Female,F,129,10114934,1.3
,New York,36,2013,2013,Male,M,537,9536193,5.6
,New York,36,2014,2014,Female,F,166,10164966,1.6
,New York,36,2014,2014,Male,M,659,9581261,6.9
,New York,36,2015,2015,Female,F,210,10184278,2.1
,New York,36,2015,2015,Male,M,848,9611513,8.8
,New York,36,2016,2016,Female,F,274,10157924,2.7
,New York,36,2016,2016,Male,M,1033,9587365,10.8
,New York,36,2017,2017,Female,F,279,10211937,2.7
,New York,36,2017,2017,Male,M,1077,9637462,11.2
,New York,36,2018,2018,Female,F,270,10053779,2.7
,New York,36,2018,2018,Male,M,973,9488430,10.3
,New York,36,2019,2019,Female,F,267,10005715,2.7
,New York,36,2019,2019,Male,M,878,9447846,9.3
,New York,36,2020,2020,Female,F,270,9946279,2.7
,New York,36,2020,2020,Male,M,1005,9390497,10.7
,North Carolina,37,2013,2013,Female,F,49,5047448,1
,North Carolina,37,2013,2013,Male,M,140,4800612,2.9
,North Carolina,37,2014,2014,Female,F,59,5099371,1.2
,North Carolina,37,2014,2014,Male,M,207,4844593,4.3
,North Carolina,37,2015,2015,Female,F,99,5150777,1.9
,North Carolina,37,2015,2015,Male,M,294,4892025,6
,North Carolina,37,2016,2016,Female,F,160,5213836,3.1
,North Carolina,37,2016,2016,Male,M,384,4932952,7.8
,North Carolina,37,2017,2017,Female,F,157,5271981,3
,North Carolina,37,2017,2017,Male,M,380,5001438,7.6
,North Carolina,37,2018,2018,Female,F,161,5332759,3
,North Carolina,37,2018,2018,Male,M,458,5050861,9.1
,North Carolina,37,2019,2019,Female,F,166,5387820,3.1
,North Carolina,37,2019,2019,Male,M,420,5100264,8.2
,North Carolina,37,2020,2020,Female,F,155,5448241,2.8
,North Carolina,37,2020,2020,Male,M,379,5152582,7.4
,North Dakota,38,2013,2013,Female,F,Suppressed,Suppressed,Unreliable
,North Dakota,38,2013,2013,Male,M,Suppressed,Suppressed,Unreliable
,North Dakota,38,2014,2014,Female,F,Suppressed,Suppressed,Unreliable
,North Dakota,38,2014,2014,Male,M,Suppressed,379019,Suppressed
,North Dakota,38,2015,2015,Female,F,Suppressed,368074,Suppressed
,North Dakota,38,2015,2015,Male,M,Suppressed,388853,Suppressed
,North Dakota,38,2016,2016,Female,F,Suppressed,368978,Suppressed
,North Dakota,38,2016,2016,Male,M,Suppressed,388974,Suppressed
,North Dakota,38,2017,2017,Female,F,Suppressed,368094,Suppressed
,North Dakota,38,2017,2017,Male,M,Suppressed,387299,Suppressed
,North Dakota,38,2018,2018,Female,F,Suppressed,370727,Suppressed
,North Dakota,38,2018,2018,Male,M,Suppressed,389350,Suppressed
,North Dakota,38,2019,2019,Female,F,Suppressed,Suppressed,Unreliable
,North Dakota,38,2019,2019,Male,M,Suppressed,390032,Suppressed
,North Dakota,38,2020,2020,Female,F,Suppressed,373494,Suppressed
,North Dakota,38,2020,2020,Male,M,Suppressed,391815,Suppressed
,Ohio,39,2013,2013,Female,F,233,5911149,3.9
,Ohio,39,2013,2013,Male,M,765,5659659,13.5
,Ohio,39,2014,2014,Female,F,325,5919391,5.5
,Ohio,39,2014,2014,Male,M,883,5674772,15.6
,Ohio,39,2015,2015,Female,F,409,5926893,6.9
,Ohio,39,2015,2015,Male,M,1035,5686530,18.2
,Ohio,39,2016,2016,Female,F,424,5922679,7.2
,Ohio,39,2016,2016,Male,M,1054,5691694,18.5
,Ohio,39,2017,2017,Female,F,297,5945509,5
,Ohio,39,2017,2017,Male,M,703,5713100,12.3
,Ohio,39,2018,2018,Female,F,209,5958724,3.5
,Ohio,39,2018,2018,Male,M,512,5730718,8.9
,Ohio,39,2019,2019,Female,F,155,5958538,2.6
,Ohio,39,2019,2019,Male,M,372,5730562,6.5
,Ohio,39,2020,2020,Female,F,95,5960556,1.6
,Ohio,39,2020,2020,Male,M,215,5732661,3.8
,Oklahoma,40,2013,2013,Female,F,Suppressed,1943276,Suppressed
,Oklahoma,40,2013,2013,Male,M,18,1907292,Unreliable
,Oklahoma,40,2014,2014,Female,F,Suppressed,1957903,Suppressed
,Oklahoma,40,2014,2014,Male,M,21,1920148,1.1
,Oklahoma,40,2015,2015,Female,F,Suppressed,1974214,Suppressed
,Oklahoma,40,2015,2015,Male,M,29,1937124,1.5
,Oklahoma,40,2016,2016,Female,F,10,1979658,Unreliable
,Oklahoma,40,2016,2016,Male,M,43,1943903,2.2
,Oklahoma,40,2017,2017,Female,F,11,1983302,Unreliable
,Oklahoma,40,2017,2017,Male,M,50,1947562,2.6
,Oklahoma,40,2018,2018,Female,F,14,1990033,Unreliable
,Oklahoma,40,2018,2018,Male,M,70,1953046,3.6
,Oklahoma,40,2019,2019,Female,F,20,1996313,1
,Oklahoma,40,2019,2019,Male,M,55,1960658,2.8
,Oklahoma,40,2020,2020,Female,F,24,2009602,1.2
,Oklahoma,40,2020,2020,Male,M,62,1971181,3.1
,Oregon,41,2013,2013,Female,F,26,1985655,1.3
,Oregon,41,2013,2013,Male,M,78,1944410,4
,Oregon,41,2014,2014,Female,F,37,2006139,1.8
,Oregon,41,2014,2014,Male,M,87,1964100,4.4
,Oregon,41,2015,2015,Female,F,20,2035807,1
,Oregon,41,2015,2015,Male,M,82,1993170,4.1
,Oregon,41,2016,2016,Female,F,24,2066455,1.2
,Oregon,41,2016,2016,Male,M,90,2027010,4.4
,Oregon,41,2017,2017,Female,F,35,2089787,1.7
,Oregon,41,2017,2017,Male,M,89,2052989,4.3
,Oregon,41,2018,2018,Female,F,35,2113219,1.7
,Oregon,41,2018,2018,Male,M,119,2077494,5.7
,Oregon,41,2019,2019,Female,F,36,2127010,1.7
,Oregon,41,2019,2019,Male,M,113,2090727,5.4
,Oregon,41,2020,2020,Female,F,50,2139046,2.3
,Oregon,41,2020,2020,Male,M,146,2102461,6.9
,Pennsylvania,42,2013,2013,Female,F,86,6531461,1.3
,Pennsylvania,42,2013,2013,Male,M,323,6242340,5.2
,Pennsylvania,42,2014,2014,Female,F,129,6533392,2
,Pennsylvania,42,2014,2014,Male,M,374,6253817,6
,Pennsylvania,42,2015,2015,Female,F,175,6538129,2.7
,Pennsylvania,42,2015,2015,Male,M,488,6264374,7.8
,Pennsylvania,42,2016,2016,Female,F,204,6523033,3.1
,Pennsylvania,42,2016,2016,Male,M,722,6261194,11.5
,Pennsylvania,42,2017,2017,Female,F,219,6534208,3.4
,Pennsylvania,42,2017,2017,Male,M,600,6271329,9.6
,Pennsylvania,42,2018,2018,Female,F,211,6532400,3.2
,Pennsylvania,42,2018,2018,Male,M,634,6274660,10.1
,Pennsylvania,42,2019,2019,Female,F,205,6527628,3.1
,Pennsylvania,42,2019,2019,Male,M,611,6274361,9.7
,Pennsylvania,42,2020,2020,Female,F,197,6516212,3
,Pennsylvania,42,2020,2020,Male,M,603,6267042,9.6
,Rhode Island,44,2013,2013,Female,F,11,542084,Unreliable
,Rhode Island,44,2013,2013,Male,M,54,509427,10.6
,Rhode Island,44,2014,2014,Female,F,12,543810,Unreliable
,Rhode Island,44,2014,2014,Male,M,54,511363,10.6
,Rhode Island,44,2015,2015,Female,F,Suppressed,544349,Suppressed
,Rhode Island,44,2015,2015,Male,M,40,511949,7.8
,Rhode Island,44,2016,2016,Female,F,Suppressed,543345,Suppressed
,Rhode Island,44,2016,2016,Male,M,20,513081,3.9
,Rhode Island,44,2017,2017,Female,F,Suppressed,544648,Suppressed
,Rhode Island,44,2017,2017,Male,M,11,514991,Unreliable
,Rhode Island,44,2018,2018,Female,F,Suppressed,542983,Suppressed
,Rhode Island,44,2018,2018,Male,M,20,514332,3.9
,Rhode Island,44,2019,2019,Female,F,Suppressed,543686,Suppressed
,Rhode Island,44,2019,2019,Male,M,14,515675,Unreliable
,Rhode Island,44,2020,2020,Female,F,Suppressed,Suppressed,Unreliable
,Rhode Island,44,2020,2020,Male,M,Suppressed,514692,Suppressed
,South Carolina,45,2013,2013,Female,F,Suppressed,2451720,Suppressed
,South Carolina,45,2013,2013,Male,M,23,2323119,1
,South Carolina,45,2014,2014,Female,F,Suppressed,2483088,Suppressed
,South Carolina,45,2014,2014,Male,M,56,2349394,2.4
,South Carolina,45,2015,2015,Female,F,21,2517178,0.8
,South Carolina,45,2015,2015,Male,M,79,2378968,3.3
,South Carolina,45,2016,2016,Female,F,28,2553185,1.1
,South Carolina,45,2016,2016,Male,M,87,2407934,3.6
,South Carolina,45,2017,2017,Female,F,44,2586682,1.7
,South Carolina,45,2017,2017,Male,M,109,2437687,4.5
,South Carolina,45,2018,2018,Female,F,49,2620801,1.9
,South Carolina,45,2018,2018,Male,M,134,2463326,5.4
,South Carolina,45,2019,2019,Female,F,51,2655575,1.9
,South Carolina,45,2019,2019,Male,M,146,2493139,5.9
,South Carolina,45,2020,2020,Female,F,75,2694628,2.8
,South Carolina,45,2020,2020,Male,M,177,2523412,7
,South Dakota,46,2013,2013,Female,F,Suppressed,Suppressed,Unreliable
,South Dakota,46,2013,2013,Male,M,Suppressed,Suppressed,Unreliable
,South Dakota,46,2014,2014,Female,F,Suppressed,Suppressed,Unreliable
,South Dakota,46,2014,2014,Male,M,Suppressed,429313,Suppressed
,South Dakota,46,2015,2015,Female,F,Suppressed,426493,Suppressed
,South Dakota,46,2015,2015,Male,M,Suppressed,431976,Suppressed
,South Dakota,46,2016,2016,Female,F,Suppressed,429182,Suppressed
,South Dakota,46,2016,2016,Male,M,Suppressed,436272,Suppressed
,South Dakota,46,2017,2017,Female,F,Suppressed,430706,Suppressed
,South Dakota,46,2017,2017,Male,M,Suppressed,438960,Suppressed
,South Dakota,46,2018,2018,Female,F,Suppressed,Suppressed,Unreliable
,South Dakota,46,2018,2018,Male,M,Suppressed,445531,Suppressed
,South Dakota,46,2019,2019,Female,F,Suppressed,437902,Suppressed
,South Dakota,46,2019,2019,Male,M,Suppressed,446757,Suppressed
,South Dakota,46,2020,2020,Female,F,Suppressed,442058,Suppressed
,South Dakota,46,2020,2020,Male,M,Suppressed,450659,Suppressed
,Tennessee,47,2013,2013,Female,F,10,3328884,Unreliable
,Tennessee,47,2013,2013,Male,M,58,3167094,1.8
,Tennessee,47,2014,2014,Female,F,40,3357172,1.2
,Tennessee,47,2014,2014,Male,M,108,3192180,3.4
,Tennessee,47,2015,2015,Female,F,57,3382838,1.7
,Tennessee,47,2015,2015,Male,M,148,3217461,4.6
,Tennessee,47,2016,2016,Female,F,78,3408679,2.3
,Tennessee,47,2016,2016,Male,M,182,3242515,5.6
,Tennessee,47,2017,2017,Female,F,95,3440018,2.8
,Tennessee,47,2017,2017,Male,M,216,3275966,6.6
,Tennessee,47,2018,2018,Female,F,111,3467086,3.2
,Tennessee,47,2018,2018,Male,M,258,3302924,7.8
,Tennessee,47,2019,2019,Female,F,115,3496935,3.3
,Tennessee,47,2019,2019,Male,M,265,3332239,8
,Tennessee,47,2020,2020,Female,F,111,3528814,3.1
,Tennessee,47,2020,2020,Male,M,221,3358020,6.6
,Texas,48,2013,2013,Female,F,76,13301191,0.6
,Texas,48,2013,2013,Male,M,293,13147002,2.2
,Texas,48,2014,2014,Female,F,87,13574572,0.6
,Texas,48,2014,2014,Male,M,338,13382386,2.5
,Texas,48,2015,2015,Female,F,106,13831324,0.8
,Texas,48,2015,2015,Male,M,417,13637790,3.1
,Texas,48,2016,2016,Female,F,117,14031164,0.8
,Texas,48,2016,2016,Male,M,413,13831432,3
,Texas,48,2017,2017,Female,F,119,14242803,0.8
,Texas,48,2017,2017,Male,M,450,14061793,3.2
,Texas,48,2018,2018,Female,F,137,14441739,0.9
,Texas,48,2018,2018,Male,M,531,14260106,3.7
,Texas,48,2019,2019,Female,F,164,14593179,1.1
,Texas,48,2019,2019,Male,M,566,14402702,3.9
,Texas,48,2020,2020,Female,F,182,14779708,1.2
,Texas,48,2020,2020,Male,M,599,14581051,4.1
,Utah,49,2013,2013,Female,F,24,1441891,1.7
,Utah,49,2013,2013,Male,M,98,1458981,6.7
,Utah,49,2014,2014,Female,F,16,1463152,Unreliable
,Utah,49,2014,2014,Male,M,94,1479750,6.4
,Utah,49,2015,2015,Female,F,27,1488819,1.8
,Utah,49,2015,2015,Male,M,100,1507100,6.6
,Utah,49,2016,2016,Female,F,34,1515323,2.2
,Utah,49,2016,2016,Male,M,132,1535894,8.6
,Utah,49,2017,2017,Female,F,37,1540145,2.4
,Utah,49,2017,2017,Male,M,110,1561688,7
,Utah,49,2018,2018,Female,F,35,1568962,2.2
,Utah,49,2018,2018,Male,M,121,1592143,7.6
,Utah,49,2019,2019,Female,F,43,1591041,2.7
,Utah,49,2019,2019,Male,M,96,1614917,5.9
,Utah,49,2020,2020,Female,F,34,1612139,2.1
,Utah,49,2020,2020,Male,M,106,1637740,6.5
,Vermont,50,2013,2013,Female,F,Suppressed,317442,Suppressed
,Vermont,50,2013,2013,Male,M,17,309188,Unreliable
,Vermont,50,2014,2014,Female,F,Suppressed,317713,Suppressed
,Vermont,50,2014,2014,Male,M,24,308849,7.8
,Vermont,50,2015,2015,Female,F,Suppressed,317516,Suppressed
,Vermont,50,2015,2015,Male,M,28,308526,9.1
,Vermont,50,2016,2016,Female,F,10,316128,Unreliable
,Vermont,50,2016,2016,Male,M,35,308466,11.3
,Vermont,50,2017,2017,Female,F,14,315401,Unreliable
,Vermont,50,2017,2017,Male,M,27,308256,8.8
,Vermont,50,2018,2018,Female,F,21,317047,6.6
,Vermont,50,2018,2018,Male,M,47,309252,15.2
,Vermont,50,2019,2019,Female,F,13,315673,Unreliable
,Vermont,50,2019,2019,Male,M,27,308316,8.8
,Vermont,50,2020,2020,Female,F,Suppressed,315355,Suppressed
,Vermont,50,2020,2020,Male,M,32,307992,10.4
,Virginia,51,2013,2013,Female,F,42,4198203,1
,Virginia,51,2013,2013,Male,M,164,4062202,4
,Virginia,51,2014,2014,Female,F,54,4231045,1.3
,Virginia,51,2014,2014,Male,M,199,4095244,4.9
,Virginia,51,2015,2015,Female,F,79,4258228,1.9
,Virginia,51,2015,2015,Male,M,274,4124765,6.6
,Virginia,51,2016,2016,Female,F,122,4274994,2.9
,Virginia,51,2016,2016,Male,M,328,4136814,7.9
,Virginia,51,2017,2017,Female,F,154,4303293,3.6
,Virginia,51,2017,2017,Male,M,402,4166727,9.6
,Virginia,51,2018,2018,Female,F,120,4327037,2.8
,Virginia,51,2018,2018,Male,M,412,4190648,9.8
,Virginia,51,2019,2019,Female,F,152,4335262,3.5
,Virginia,51,2019,2019,Male,M,380,4200257,9
,Virginia,51,2020,2020,Female,F,135,4363032,3.1
,Virginia,51,2020,2020,Male,M,367,4227531,8.7
,Washington,53,2013,2013,Female,F,49,3488736,1.4
,Washington,53,2013,2013,Male,M,156,3482670,4.5
,Washington,53,2014,2014,Female,F,77,3531595,2.2
,Washington,53,2014,2014,Male,M,212,3529935,6
,Washington,53,2015,2015,Female,F,72,3585353,2
,Washington,53,2015,2015,Male,M,231,3584998,6.4
,Washington,53,2016,2016,Female,F,82,3646600,2.2
,Washington,53,2016,2016,Male,M,201,3641400,5.5
,Washington,53,2017,2017,Female,F,71,3702270,1.9
,Washington,53,2017,2017,Male,M,235,3703473,6.3
,Washington,53,2018,2018,Female,F,84,3765680,2.2
,Washington,53,2018,2018,Male,M,244,3769911,6.5
,Washington,53,2019,2019,Female,F,94,3802910,2.5
,Washington,53,2019,2019,Male,M,252,3811983,6.6
,Washington,53,2020,2020,Female,F,96,3840014,2.5
,Washington,53,2020,2020,Male,M,287,3853598,7.4
,West Virginia,54,2013,2013,Female,F,35,938728,3.7
,West Virginia,54,2013,2013,Male,M,109,915576,11.9
,West Virginia,54,2014,2014,Female,F,32,936411,3.4
,West Virginia,54,2014,2014,Male,M,131,913915,14.3
,West Virginia,54,2015,2015,Female,F,69,933068,7.4
,West Virginia,54,2015,2015,Male,M,125,911060,13.7
,West Virginia,54,2016,2016,Female,F,66,925159,7.1
,West Virginia,54,2016,2016,Male,M,169,905943,18.7
,West Virginia,54,2017,2017,Female,F,74,917237,8.1
,West Virginia,54,2017,2017,Male,M,170,898620,18.9
,West Virginia,54,2018,2018,Female,F,70,911492,7.7
,West Virginia,54,2018,2018,Male,M,125,894340,14
,West Virginia,54,2019,2019,Female,F,46,904377,5.1
,West Virginia,54,2019,2019,Male,M,96,887770,10.8
,West Virginia,54,2020,2020,Female,F,39,900511,4.3
,West Virginia,54,2020,2020,Male,M,102,884276,11.5
,Wisconsin,55,2013,2013,Female,F,54,2890553,1.9
,Wisconsin,55,2013,2013,Male,M,178,2852160,6.2
,Wisconsin,55,2014,2014,Female,F,67,2898057,2.3
,Wisconsin,55,2014,2014,Male,M,203,2859507,7.1
,Wisconsin,55,2015,2015,Female,F,68,2903737,2.3
,Wisconsin,55,2015,2015,Male,M,219,2867600,7.6
,Wisconsin,55,2016,2016,Female,F,109,2905282,3.8
,Wisconsin,55,2016,2016,Male,M,280,2873426,9.7
,Wisconsin,55,2017,2017,Female,F,113,2912745,3.9
,Wisconsin,55,2017,2017,Male,M,301,2882738,10.4
,Wisconsin,55,2018,2018,Female,F,80,2921295,2.7
,Wisconsin,55,2018,2018,Male,M,247,2892273,8.5
,Wisconsin,55,2019,2019,Female,F,85,2925225,2.9
,Wisconsin,55,2019,2019,Male,M,207,2897209,7.1
,Wisconsin,55,2020,2020,Female,F,68,2928939,2.3
,Wisconsin,55,2020,2020,Male,M,200,2903716,6.9
,Wyoming,56,2013,2013,Female,F,Suppressed,Suppressed,Unreliable
,Wyoming,56,2013,2013,Male,M,Suppressed,297278,Suppressed
,Wyoming,56,2014,2014,Female,F,Suppressed,286111,Suppressed
,Wyoming,56,2014,2014,Male,M,Suppressed,298042,Suppressed
,Wyoming,56,2015,2015,Female,F,Suppressed,Suppressed,Unreliable
,Wyoming,56,2015,2015,Male,M,Suppressed,298901,Suppressed
,Wyoming,56,2016,2016,Female,F,Suppressed,286559,Suppressed
,Wyoming,56,2016,2016,Male,M,Suppressed,298942,Suppressed
,Wyoming,56,2017,2017,Female,F,Suppressed,Suppressed,Unreliable
,Wyoming,56,2017,2017,Male,M,Suppressed,295438,Suppressed
,Wyoming,56,2018,2018,Female,F,Suppressed,Suppressed,Unreliable
,Wyoming,56,2018,2018,Male,M,Suppressed,294534,Suppressed
,Wyoming,56,2019,2019,Female,F,Suppressed,284029,Suppressed
,Wyoming,56,2019,2019,Male,M,Suppressed,294730,Suppressed
,Wyoming,56,2020,2020,Female,F,Suppressed,285437,Suppressed
,Wyoming,56,2020,2020,Male,M,10,296891,Unreliable
---,,,,,,,,,
"Dataset: Multiple Cause of Death, 1999-2020",,,,,,,,,
Query Parameters:,,,,,,,,,
MCD - ICD-10 Codes: T40.1 (Heroin),,,,,,,,,
UCD - Drug/Alcohol Induced Causes: Drug-induced causes,,,,,,,,,
Year/Month: 2013; 2014; 2015; 2016; 2017; 2018; 2019; 2020,,,,,,,,,
Group By: State; Year; Gender,,,,,,,,,
Show Totals: Disabled,,,,,,,,,
Show Zero Values: True,,,,,,,,,
Show Suppressed: True,,,,,,,,,
"Calculate Rates Per: 100,000",,,,,,,,,
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups),,,,,,,,,
---,,,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information.,,,,,,,,,
---,,,,,,,,,
"Query Date: Feb 3, 2022 1:26:47 PM",,,,,,,,,
---,,,,,,,,,
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death",,,,,,,,,
"1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files, 1999-2020, as",,,,,,,,,
compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed,,,,,,,,,
"at http://wonder.cdc.gov/mcd-icd10.html on Feb 3, 2022 1:26:47 PM",,,,,,,,,
---,,,,,,,,,
Messages:,,,,,,,,,
1. Totals are not available for these results due to suppression constraints. More Information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/faq.html#Privacy.,,,,,,,,,
---,,,,,,,,,
Caveats:,,,,,,,,,
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:",,,,,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision.,,,,,,,,,
2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality.,,,,,,,,,
3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable.,,,,,,,,,
"4. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020",,,,,,,,,
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the",,,,,,,,,
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for",,,,,,,,,
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS",,,,,,,,,
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the",,,,,,,,,
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race",,,,,,,,,
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The",,,,,,,,,
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal",,,,,,,,,
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident",,,,,,,,,
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are",,,,,,,,,
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,",,,,,,,,,
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012",,,,,,,,,
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1",,,,,,,,,
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures",,,,,,,,,
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1",,,,,,,,,
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012.",,,,,,,,,
Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of,,,,,,,,,
July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population,,,,,,,,,
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which",,,,,,,,,
were available at the time of release.,,,,,,,,,
5. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the,,,,,,,,,
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group.,,,,,,,,,
6. Changes to cause of death classification affect reporting trends. More information:,,,,,,,,,
http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes.,,,,,,,,,
