Notes,State,State Code,Year,Year Code,Gender,Gender Code,Deaths,Population,Crude Rate
,Colorado,8,2017,2017,Male,M,205,2822333,7.3
,Colorado,8,2018,2018,Female,F,93,2827696,3.3
,Colorado,8,2018,2018,Male,M,233,2867868,8.1
,Colorado,8,2019,2019,Female,F,106,2857388,3.7
,Colorado,8,2019,2019,Male,M,247,2901348,8.5
,Colorado,8,2020,2020,Female,F,149,2881832,5.2
,Colorado,8,2020,2020,Male,M,386,2925887,13.2
,Connecticut,9,2013,2013,Female,F,Suppressed,1841929,Suppressed
,Connecticut,9,2013,2013,Male,M,Suppressed,1754151,Suppressed
,Connecticut,9,2014,2014,Female,F,Suppressed,1842128,Suppressed
,Connecticut,9,2014,2014,Male,M,10,1754549,Unreliable
,Connecticut,9,2015,2015,Female,F,10,1839139,Unreliable
,Connecticut,9,2015,2015,Male,M,12,1751747,Unreliable
,Connecticut,9,2016,2016,Female,F,Suppressed,1830837,Suppressed
,Connecticut,9,2016,2016,Male,M,20,1745615,1.1
,Connecticut,9,2017,2017,Female,F,11,1836384,Unreliable
,Connecticut,9,2017,2017,Male,M,28,1751800,1.6
,Connecticut,9,2018,2018,Female,F,19,1829270,Unreliable
,Connecticut,9,2018,2018,Male,M,51,1743395,2.9
,Connecticut,9,2019,2019,Female,F,14,1825870,Unreliable
,Connecticut,9,2019,2019,Male,M,56,1739417,3.2
,Connecticut,9,2020,2020,Female,F,33,1822086,1.8
,Connecticut,9,2020,2020,Male,M,61,1734920,3.5
,Delaware,10,2013,2013,Female,F,Suppressed,477802,Suppressed
,Delaware,10,2013,2013,Male,M,Suppressed,447947,Suppressed
,Delaware,10,2014,2014,Female,F,Suppressed,482925,Suppressed
,Delaware,10,2014,2014,Male,M,Suppressed,452689,Suppressed
,Delaware,10,2015,2015,Female,F,Suppressed,Suppressed,Unreliable
,Delaware,10,2015,2015,Male,M,Suppressed,457809,Suppressed
,Delaware,10,2016,2016,Female,F,Suppressed,491395,Suppressed
,Delaware,10,2016,2016,Male,M,Suppressed,460670,Suppressed
,Delaware,10,2017,2017,Female,F,Suppressed,496425,Suppressed
,Delaware,10,2017,2017,Male,M,Suppressed,465514,Suppressed
,Delaware,10,2018,2018,Female,F,Suppressed,499244,Suppressed
,Delaware,10,2018,2018,Male,M,11,467927,Unreliable
,Delaware,10,2019,2019,Female,F,Suppressed,502971,Suppressed
,Delaware,10,2019,2019,Male,M,20,470793,4.2
,Delaware,10,2020,2020,Female,F,20,510069,3.9
,Delaware,10,2020,2020,Male,M,32,476740,6.7
,District of Columbia,11,2013,2013,Female,F,Suppressed,Suppressed,Unreliable
,District of Columbia,11,2013,2013,Male,M,Suppressed,306250,Suppressed
,District of Columbia,11,2014,2014,Female,F,Suppressed,Suppressed,Unreliable
,District of Columbia,11,2014,2014,Male,M,Suppressed,312600,Suppressed
,District of Columbia,11,2015,2015,Female,F,Suppressed,Suppressed,Unreliable
,District of Columbia,11,2015,2015,Male,M,Suppressed,318601,Suppressed
,District of Columbia,11,2016,2016,Female,F,Suppressed,Suppressed,Unreliable
,District of Columbia,11,2016,2016,Male,M,Suppressed,323230,Suppressed
,District of Columbia,11,2017,2017,Female,F,Suppressed,364773,Suppressed
,District of Columbia,11,2017,2017,Male,M,Suppressed,329199,Suppressed
,District of Columbia,11,2018,2018,Female,F,Suppressed,369148,Suppressed
,District of Columbia,11,2018,2018,Male,M,10,333307,Unreliable
,District of Columbia,11,2019,2019,Female,F,Suppressed,371038,Suppressed
,District of Columbia,11,2019,2019,Male,M,10,334711,Unreliable
,District of Columbia,11,2020,2020,Female,F,Suppressed,374884,Suppressed
,District of Columbia,11,2020,2020,Male,M,Suppressed,337932,Suppressed
,Florida,12,2013,2013,Female,F,25,9990213,0.3
,Florida,12,2013,2013,Male,M,57,9562647,0.6
,Florida,12,2014,2014,Female,F,31,10170011,0.3
,Florida,12,2014,2014,Male,M,55,9723286,0.6
,Florida,12,2015,2015,Female,F,53,10368733,0.5
,Florida,12,2015,2015,Male,M,98,9902539,1
,Florida,12,2016,2016,Female,F,79,10542288,0.7
,Florida,12,2016,2016,Male,M,199,10070151,2
,Florida,12,2017,2017,Female,F,130,10727581,1.2
,Florida,12,2017,2017,Male,M,293,10256819,2.9
,Florida,12,2018,2018,Female,F,210,10887548,1.9
,Florida,12,2018,2018,Male,M,382,10411777,3.7
,Florida,12,2019,2019,Female,F,259,10980681,2.4
,Florida,12,2019,2019,Male,M,566,10497056,5.4
,Florida,12,2020,2020,Female,F,399,11113132,3.6
,Florida,12,2020,2020,Male,M,930,10620180,8.8
,Georgia,13,2013,2013,Female,F,32,5110806,0.6
,Georgia,13,2013,2013,Male,M,82,4881361,1.7
,Georgia,13,2014,2014,Female,F,48,5170356,0.9
,Georgia,13,2014,2014,Male,M,86,4926987,1.7
,Georgia,13,2015,2015,Female,F,78,5234978,1.5
,Georgia,13,2015,2015,Male,M,142,4979882,2.9
,Georgia,13,2016,2016,Female,F,78,5289906,1.5
,Georgia,13,2016,2016,Male,M,165,5020465,3.3
,Georgia,13,2017,2017,Female,F,111,5353872,2.1
,Georgia,13,2017,2017,Male,M,253,5075507,5
,Georgia,13,2018,2018,Female,F,127,5404059,2.4
,Georgia,13,2018,2018,Male,M,265,5115416,5.2
,Georgia,13,2019,2019,Female,F,138,5456999,2.5
,Georgia,13,2019,2019,Male,M,301,5160424,5.8
,Georgia,13,2020,2020,Female,F,196,5508468,3.6
,Georgia,13,2020,2020,Male,M,395,5201549,7.6
,Hawaii,15,2013,2013,Female,F,18,694440,Unreliable
,Hawaii,15,2013,2013,Male,M,37,709614,5.2
,Hawaii,15,2014,2014,Female,F,14,701462,Unreliable
,Hawaii,15,2014,2014,Male,M,42,718099,5.8
,Hawaii,15,2015,2015,Female,F,20,706231,2.8
,Hawaii,15,2015,2015,Male,M,67,725372,9.2
,Hawaii,15,2016,2016,Female,F,26,710942,3.7
,Hawaii,15,2016,2016,Male,M,76,717615,10.6
,Hawaii,15,2017,2017,Female,F,23,711451,3.2
,Hawaii,15,2017,2017,Male,M,83,716087,11.6
,Hawaii,15,2018,2018,Female,F,33,709489,4.7
,Hawaii,15,2018,2018,Male,M,115,711002,16.2
,Hawaii,15,2019,2019,Female,F,38,707832,5.4
,Hawaii,15,2019,2019,Male,M,132,708040,18.6
,Hawaii,15,2020,2020,Female,F,47,702640,6.7
,Hawaii,15,2020,2020,Male,M,151,704366,21.4
,Idaho,16,2013,2013,Female,F,12,805052,Unreliable
,Idaho,16,2013,2013,Male,M,14,807084,Unreliable
,Idaho,16,2014,2014,Female,F,Suppressed,815968,Suppressed
,Idaho,16,2014,2014,Male,M,22,818496,2.7
,Idaho,16,2015,2015,Female,F,10,826183,Unreliable
,Idaho,16,2015,2015,Male,M,28,828747,3.4
,Idaho,16,2016,2016,Female,F,16,839608,Unreliable
,Idaho,16,2016,2016,Male,M,31,843532,3.7
,Idaho,16,2017,2017,Female,F,15,856485,Unreliable
,Idaho,16,2017,2017,Male,M,28,860458,3.3
,Idaho,16,2018,2018,Female,F,14,875131,Unreliable
,Idaho,16,2018,2018,Male,M,54,879077,6.1
,Idaho,16,2019,2019,Female,F,23,891137,2.6
,Idaho,16,2019,2019,Male,M,63,895928,7
,Idaho,16,2020,2020,Female,F,31,910789,3.4
,Idaho,16,2020,2020,Male,M,70,916124,7.6
,Illinois,17,2013,2013,Female,F,Suppressed,6555652,Suppressed
,Illinois,17,2013,2013,Male,M,19,6326483,Unreliable
,Illinois,17,2014,2014,Female,F,18,6559694,Unreliable
,Illinois,17,2014,2014,Male,M,27,6320886,0.4
,Illinois,17,2015,2015,Female,F,21,6545500,0.3
,Illinois,17,2015,2015,Male,M,39,6314495,0.6
,Illinois,17,2016,2016,Female,F,36,6509748,0.6
,Illinois,17,2016,2016,Male,M,76,6291791,1.2
,Illinois,17,2017,2017,Female,F,49,6509545,0.8
,Illinois,17,2017,2017,Male,M,122,6292478,1.9
,Illinois,17,2018,2018,Female,F,73,6480179,1.1
,Illinois,17,2018,2018,Male,M,182,6260901,2.9
,Illinois,17,2019,2019,Female,F,76,6445263,1.2
,Illinois,17,2019,2019,Male,M,181,6226558,2.9
,Illinois,17,2020,2020,Female,F,121,6402224,1.9
,Illinois,17,2020,2020,Male,M,310,6185306,5
,Indiana,18,2013,2013,Female,F,Suppressed,3334634,Suppressed
,Indiana,18,2013,2013,Male,M,17,3236268,Unreliable
,Indiana,18,2014,2014,Female,F,12,3347411,Unreliable
,Indiana,18,2014,2014,Male,M,26,3249444,0.8
,Indiana,18,2015,2015,Female,F,20,3357815,0.6
,Indiana,18,2015,2015,Male,M,35,3261865,1.1
,Indiana,18,2016,2016,Female,F,42,3363491,1.2
,Indiana,18,2016,2016,Male,M,80,3269562,2.4
,Indiana,18,2017,2017,Female,F,89,3379723,2.6
,Indiana,18,2017,2017,Male,M,200,3287095,6.1
,Indiana,18,2018,2018,Female,F,137,3391576,4
,Indiana,18,2018,2018,Male,M,244,3300302,7.4
,Indiana,18,2019,2019,Female,F,183,3411859,5.4
,Indiana,18,2019,2019,Male,M,329,3320360,9.9
,Indiana,18,2020,2020,Female,F,206,3422994,6
,Indiana,18,2020,2020,Male,M,513,3331959,15.4
,Iowa,19,2013,2013,Female,F,13,1557015,Unreliable
,Iowa,19,2013,2013,Male,M,34,1533401,2.2
,Iowa,19,2014,2014,Female,F,11,1564081,Unreliable
,Iowa,19,2014,2014,Male,M,27,1543045,1.7
,Iowa,19,2015,2015,Female,F,19,1571873,Unreliable
,Iowa,19,2015,2015,Male,M,44,1552026,2.8
,Iowa,19,2016,2016,Female,F,24,1575574,1.5
,Iowa,19,2016,2016,Male,M,56,1559119,3.6
,Iowa,19,2017,2017,Female,F,27,1580978,1.7
,Iowa,19,2017,2017,Male,M,66,1564733,4.2
,Iowa,19,2018,2018,Female,F,23,1585338,1.5
,Iowa,19,2018,2018,Male,M,74,1570807,4.7
,Iowa,19,2019,2019,Female,F,55,1583995,3.5
,Iowa,19,2019,2019,Male,M,105,1571075,6.7
,Iowa,19,2020,2020,Female,F,54,1587866,3.4
,Iowa,19,2020,2020,Male,M,112,1575695,7.1
,Kansas,20,2013,2013,Female,F,Suppressed,1452009,Suppressed
,Kansas,20,2013,2013,Male,M,26,1441948,1.8
,Kansas,20,2014,2014,Female,F,14,1456666,Unreliable
,Kansas,20,2014,2014,Male,M,21,1447355,1.5
,Kansas,20,2015,2015,Female,F,15,1458008,Unreliable
,Kansas,20,2015,2015,Male,M,49,1453633,3.4
,Kansas,20,2016,2016,Female,F,21,1459530,1.4
,Kansas,20,2016,2016,Male,M,60,1447759,4.1
,Kansas,20,2017,2017,Female,F,30,1461167,2.1
,Kansas,20,2017,2017,Male,M,51,1451956,3.5
,Kansas,20,2018,2018,Female,F,23,1461099,1.6
,Kansas,20,2018,2018,Male,M,54,1450406,3.7
,Kansas,20,2019,2019,Female,F,45,1461617,3.1
,Kansas,20,2019,2019,Male,M,117,1451697,8.1
,Kansas,20,2020,2020,Female,F,62,1462265,4.2
,Kansas,20,2020,2020,Male,M,132,1451540,9.1
,Kentucky,21,2013,2013,Female,F,15,2231899,Unreliable
,Kentucky,21,2013,2013,Male,M,27,2163396,1.2
,Kentucky,21,2014,2014,Female,F,23,2240299,1
,Kentucky,21,2014,2014,Male,M,38,2173158,1.7
,Kentucky,21,2015,2015,Female,F,33,2245998,1.5
,Kentucky,21,2015,2015,Male,M,59,2179094,2.7
,Kentucky,21,2016,2016,Female,F,64,2250421,2.8
,Kentucky,21,2016,2016,Male,M,128,2186553,5.9
,Kentucky,21,2017,2017,Female,F,117,2259871,5.2
,Kentucky,21,2017,2017,Male,M,213,2194318,9.7
,Kentucky,21,2018,2018,Female,F,134,2266891,5.9
,Kentucky,21,2018,2018,Male,M,228,2201511,10.4
,Kentucky,21,2019,2019,Female,F,153,2266644,6.8
,Kentucky,21,2019,2019,Male,M,306,2201029,13.9
,Kentucky,21,2020,2020,Female,F,219,2271906,9.6
,Kentucky,21,2020,2020,Male,M,527,2205345,23.9
,Louisiana,22,2013,2013,Female,F,Suppressed,2361537,Suppressed
,Louisiana,22,2013,2013,Male,M,26,2263933,1.1
,Louisiana,22,2014,2014,Female,F,Suppressed,2375737,Suppressed
,Louisiana,22,2014,2014,Male,M,30,2273939,1.3
,Louisiana,22,2015,2015,Female,F,14,2386915,Unreliable
,Louisiana,22,2015,2015,Male,M,29,2283809,1.3
,Louisiana,22,2016,2016,Female,F,29,2392296,1.2
,Louisiana,22,2016,2016,Male,M,50,2289370,2.2
,Louisiana,22,2017,2017,Female,F,35,2394887,1.5
,Louisiana,22,2017,2017,Male,M,65,2289446,2.8
,Louisiana,22,2018,2018,Female,F,44,2385219,1.8
,Louisiana,22,2018,2018,Male,M,93,2274759,4.1
,Louisiana,22,2019,2019,Female,F,73,2381744,3.1
,Louisiana,22,2019,2019,Male,M,141,2267050,6.2
,Louisiana,22,2020,2020,Female,F,106,2381158,4.5
,Louisiana,22,2020,2020,Male,M,276,2264160,12.2
,Maine,23,2013,2013,Female,F,Suppressed,678082,Suppressed
,Maine,23,2013,2013,Male,M,Suppressed,650220,Suppressed
,Maine,23,2014,2014,Female,F,Suppressed,678818,Suppressed
,Maine,23,2014,2014,Male,M,12,651271,Unreliable
,Maine,23,2015,2015,Female,F,Suppressed,678071,Suppressed
,Maine,23,2015,2015,Male,M,13,651257,Unreliable
,Maine,23,2016,2016,Female,F,Suppressed,678894,Suppressed
,Maine,23,2016,2016,Male,M,22,652585,3.4
,Maine,23,2017,2017,Female,F,14,681387,Unreliable
,Maine,23,2017,2017,Male,M,30,654520,4.6
,Maine,23,2018,2018,Female,F,10,683031,Unreliable
,Maine,23,2018,2018,Male,M,30,655373,4.6
,Maine,23,2019,2019,Female,F,26,686100,3.8
,Maine,23,2019,2019,Male,M,39,658112,5.9
,Maine,23,2020,2020,Female,F,34,688840,4.9
,Maine,23,2020,2020,Male,M,84,661301,12.7
,Maryland,24,2013,2013,Female,F,Suppressed,3054052,Suppressed
,Maryland,24,2013,2013,Male,M,10,2874762,Unreliable
,Maryland,24,2014,2014,Female,F,Suppressed,3079989,Suppressed
,Maryland,24,2014,2014,Male,M,12,2896418,Unreliable
,Maryland,24,2015,2015,Female,F,Suppressed,3095316,Suppressed
,Maryland,24,2015,2015,Male,M,17,2911085,Unreliable
,Maryland,24,2016,2016,Female,F,Suppressed,3101981,Suppressed
,Maryland,24,2016,2016,Male,M,36,2914466,1.2
,Maryland,24,2017,2017,Female,F,18,3118023,Unreliable
,Maryland,24,2017,2017,Male,M,47,2934154,1.6
,Maryland,24,2018,2018,Female,F,18,3113797,Unreliable
,Maryland,24,2018,2018,Male,M,47,2928921,1.6
,Maryland,24,2019,2019,Female,F,25,3116815,0.8
,Maryland,24,2019,2019,Male,M,54,2928865,1.8
,Maryland,24,2020,2020,Female,F,40,3123228,1.3
,Maryland,24,2020,2020,Male,M,97,2932574,3.3
,Massachusetts,25,2013,2013,Female,F,Suppressed,3448008,Suppressed
,Massachusetts,25,2013,2013,Male,M,21,3244816,0.6
,Massachusetts,25,2014,2014,Female,F,10,3474584,Unreliable
,Massachusetts,25,2014,2014,Male,M,33,3270824,1
,Massachusetts,25,2015,2015,Female,F,16,3498304,Unreliable
,Massachusetts,25,2015,2015,Male,M,27,3296118,0.8
,Massachusetts,25,2016,2016,Female,F,14,3506128,Unreliable
,Massachusetts,25,2016,2016,Male,M,31,3305651,0.9
,Massachusetts,25,2017,2017,Female,F,21,3529454,0.6
,Massachusetts,25,2017,2017,Male,M,43,3330365,1.3
,Massachusetts,25,2018,2018,Female,F,23,3551621,0.6
,Massachusetts,25,2018,2018,Male,M,50,3350528,1.5
,Massachusetts,25,2019,2019,Female,F,30,3546935,0.8
,Massachusetts,25,2019,2019,Male,M,74,3345568,2.2
,Massachusetts,25,2020,2020,Female,F,55,3546542,1.6
,Massachusetts,25,2020,2020,Male,M,121,3347032,3.6
,Michigan,26,2013,2013,Female,F,Suppressed,5036338,Suppressed
,Michigan,26,2013,2013,Male,M,19,4859284,Unreliable
,Michigan,26,2014,2014,Female,F,22,5041414,0.4
,Michigan,26,2014,2014,Male,M,32,4868463,0.7
,Michigan,26,2015,2015,Female,F,27,5044428,0.5
,Michigan,26,2015,2015,Male,M,30,4878148,0.6
,Michigan,26,2016,2016,Female,F,27,5043554,0.5
,Michigan,26,2016,2016,Male,M,61,4884746,1.2
,Michigan,26,2017,2017,Female,F,59,5058559,1.2
,Michigan,26,2017,2017,Male,M,86,4903752,1.8
,Michigan,26,2018,2018,Female,F,54,5073772,1.1
,Michigan,26,2018,2018,Male,M,118,4922143,2.4
,Michigan,26,2019,2019,Female,F,73,5068329,1.4
,Michigan,26,2019,2019,Male,M,152,4918528,3.1
,Michigan,26,2020,2020,Female,F,111,5058742,2.2
,Michigan,26,2020,2020,Male,M,279,4907813,5.7
,Minnesota,27,2013,2013,Female,F,11,2727081,Unreliable
,Minnesota,27,2013,2013,Male,M,29,2693299,1.1
,Minnesota,27,2014,2014,Female,F,19,2745132,Unreliable
,Minnesota,27,2014,2014,Male,M,47,2712041,1.7
,Minnesota,27,2015,2015,Female,F,26,2759730,0.9
,Minnesota,27,2015,2015,Male,M,56,2729864,2.1
,Minnesota,27,2016,2016,Female,F,38,2772322,1.4
,Minnesota,27,2016,2016,Male,M,102,2747630,3.7
,Minnesota,27,2017,2017,Female,F,50,2799760,1.8
,Minnesota,27,2017,2017,Male,M,111,2776846,4
,Minnesota,27,2018,2018,Female,F,60,2816378,2.1
,Minnesota,27,2018,2018,Male,M,107,2794801,3.8
,Minnesota,27,2019,2019,Female,F,70,2829821,2.5
,Minnesota,27,2019,2019,Male,M,172,2809811,6.1
,Minnesota,27,2020,2020,Female,F,95,2838748,3.3
,Minnesota,27,2020,2020,Male,M,243,2818594,8.6
,Mississippi,28,2013,2013,Female,F,Suppressed,1536620,Suppressed
,Mississippi,28,2013,2013,Male,M,Suppressed,1454587,Suppressed
,Mississippi,28,2014,2014,Female,F,Suppressed,1539523,Suppressed
,Mississippi,28,2014,2014,Male,M,16,1454556,Unreliable
,Mississippi,28,2015,2015,Female,F,10,1540483,Unreliable
,Mississippi,28,2015,2015,Male,M,42,1451850,2.9
,Mississippi,28,2016,2016,Female,F,14,1539934,Unreliable
,Mississippi,28,2016,2016,Male,M,42,1448792,2.9
,Mississippi,28,2017,2017,Female,F,16,1538222,Unreliable
,Mississippi,28,2017,2017,Male,M,48,1445878,3.3
,Mississippi,28,2018,2018,Female,F,27,1538795,1.8
,Mississippi,28,2018,2018,Male,M,68,1447735,4.7
,Mississippi,28,2019,2019,Female,F,38,1533857,2.5
,Mississippi,28,2019,2019,Male,M,92,1442292,6.4
,Mississippi,28,2020,2020,Female,F,72,1530971,4.7
,Mississippi,28,2020,2020,Male,M,157,1435815,10.9
,Missouri,29,2013,2013,Female,F,26,3080214,0.8
,Missouri,29,2013,2013,Male,M,49,2963957,1.7
,Missouri,29,2014,2014,Female,F,37,3089367,1.2
,Missouri,29,2014,2014,Male,M,64,2974222,2.2
,Missouri,29,2015,2015,Female,F,46,3098627,1.5
,Missouri,29,2015,2015,Male,M,87,2985045,2.9
,Missouri,29,2016,2016,Female,F,56,3100965,1.8
,Missouri,29,2016,2016,Male,M,129,2992035,4.3
,Missouri,29,2017,2017,Female,F,84,3111296,2.7
,Missouri,29,2017,2017,Male,M,164,3002236,5.5
,Missouri,29,2018,2018,Female,F,100,3118889,3.2
,Missouri,29,2018,2018,Male,M,267,3007563,8.9
,Missouri,29,2019,2019,Female,F,142,3124766,4.5
,Missouri,29,2019,2019,Male,M,310,3012662,10.3
,Missouri,29,2020,2020,Female,F,171,3133825,5.5
,Missouri,29,2020,2020,Male,M,397,3017723,13.2
,Montana,30,2013,2013,Female,F,Suppressed,505367,Suppressed
,Montana,30,2013,2013,Male,M,13,509798,Unreliable
,Montana,30,2014,2014,Female,F,Suppressed,509456,Suppressed
,Montana,30,2014,2014,Male,M,Suppressed,514123,Suppressed
,Montana,30,2015,2015,Female,F,Suppressed,513619,Suppressed
,Montana,30,2015,2015,Male,M,28,519330,5.4
,Montana,30,2016,2016,Female,F,Suppressed,517745,Suppressed
,Montana,30,2016,2016,Male,M,15,524775,Unreliable
,Montana,30,2017,2017,Female,F,Suppressed,521537,Suppressed
,Montana,30,2017,2017,Male,M,17,528956,Unreliable
,Montana,30,2018,2018,Female,F,13,527453,Unreliable
,Montana,30,2018,2018,Male,M,19,534852,Unreliable
,Montana,30,2019,2019,Female,F,26,530712,4.9
,Montana,30,2019,2019,Male,M,32,538066,5.9
,Montana,30,2020,2020,Female,F,15,536476,Unreliable
,Montana,30,2020,2020,Male,M,51,544101,9.4
,Nebraska,31,2013,2013,Female,F,Suppressed,938690,Suppressed
,Nebraska,31,2013,2013,Male,M,Suppressed,929826,Suppressed
,Nebraska,31,2014,2014,Female,F,Suppressed,944640,Suppressed
,Nebraska,31,2014,2014,Male,M,10,936863,Unreliable
,Nebraska,31,2015,2015,Female,F,Suppressed,951022,Suppressed
,Nebraska,31,2015,2015,Male,M,18,945168,Unreliable
,Nebraska,31,2016,2016,Female,F,Suppressed,956445,Suppressed
,Nebraska,31,2016,2016,Male,M,13,950671,Unreliable
,Nebraska,31,2017,2017,Female,F,17,961945,Unreliable
,Nebraska,31,2017,2017,Male,M,21,958131,2.2
,Nebraska,31,2018,2018,Female,F,11,965886,Unreliable
,Nebraska,31,2018,2018,Male,M,21,963382,2.2
,Nebraska,31,2019,2019,Female,F,18,967959,Unreliable
,Nebraska,31,2019,2019,Male,M,33,966449,3.4
,Nebraska,31,2020,2020,Female,F,21,969739,2.2
,Nebraska,31,2020,2020,Male,M,47,967813,4.9
,Nevada,32,2013,2013,Female,F,41,1384702,3
,Nevada,32,2013,2013,Male,M,98,1405434,7
,Nevada,32,2014,2014,Female,F,42,1412306,3
,Nevada,32,2014,2014,Male,M,88,1426793,6.2
,Nevada,32,2015,2015,Female,F,60,1440294,4.2
,Nevada,32,2015,2015,Male,M,112,1450551,7.7
,Nevada,32,2016,2016,Female,F,71,1466061,4.8
,Nevada,32,2016,2016,Male,M,157,1473997,10.7
,Nevada,32,2017,2017,Female,F,71,1494290,4.8
,Nevada,32,2017,2017,Male,M,186,1503749,12.4
,Nevada,32,2018,2018,Female,F,80,1512837,5.3
,Nevada,32,2018,2018,Male,M,229,1521555,15.1
,Nevada,32,2019,2019,Female,F,87,1535329,5.7
,Nevada,32,2019,2019,Male,M,216,1544827,14
,Nevada,32,2020,2020,Female,F,112,1565619,7.2
