Notes,State,State Code,Year,Year Code,Gender,Gender Code,Deaths,Population,Crude Rate
,Connecticut,9,2019,2019,Female,F,64,1825870,3.5
,Connecticut,9,2019,2019,Male,M,144,1739417,8.3
,Connecticut,9,2020,2020,Female,F,83,1822086,4.6
,Connecticut,9,2020,2020,Male,M,133,1734920,7.7
,Delaware,10,2013,2013,Female,F,Suppressed,477802,Suppressed
,Delaware,10,2013,2013,Male,M,26,447947,5.8
,Delaware,10,2014,2014,Female,F,15,482925,Unreliable
,Delaware,10,2014,2014,Male,M,23,452689,5.1
,Delaware,10,2015,2015,Female,F,16,488125,Unreliable
,Delaware,10,2015,2015,Male,M,20,457809,4.4
,Delaware,10,2016,2016,Female,F,13,491395,Unreliable
,Delaware,10,2016,2016,Male,M,18,460670,Unreliable
,Delaware,10,2017,2017,Female,F,20,496425,4
,Delaware,10,2017,2017,Male,M,44,465514,9.5
,Delaware,10,2018,2018,Female,F,25,499244,5
,Delaware,10,2018,2018,Male,M,37,467927,7.9
,Delaware,10,2019,2019,Female,F,26,502971,5.2
,Delaware,10,2019,2019,Male,M,25,470793,5.3
,Delaware,10,2020,2020,Female,F,19,510069,Unreliable
,Delaware,10,2020,2020,Male,M,33,476740,6.9
,District of Columbia,11,2013,2013,Female,F,Suppressed,340199,Suppressed
,District of Columbia,11,2013,2013,Male,M,Suppressed,306250,Suppressed
,District of Columbia,11,2014,2014,Female,F,Suppressed,346293,Suppressed
,District of Columbia,11,2014,2014,Male,M,12,312600,Unreliable
,District of Columbia,11,2015,2015,Female,F,Suppressed,353627,Suppressed
,District of Columbia,11,2015,2015,Male,M,13,318601,Unreliable
,District of Columbia,11,2016,2016,Female,F,11,357940,Unreliable
,District of Columbia,11,2016,2016,Male,M,41,323230,12.7
,District of Columbia,11,2017,2017,Female,F,18,364773,Unreliable
,District of Columbia,11,2017,2017,Male,M,21,329199,6.4
,District of Columbia,11,2018,2018,Female,F,Suppressed,369148,Suppressed
,District of Columbia,11,2018,2018,Male,M,23,333307,6.9
,District of Columbia,11,2019,2019,Female,F,Suppressed,371038,Suppressed
,District of Columbia,11,2019,2019,Male,M,17,334711,Unreliable
,District of Columbia,11,2020,2020,Female,F,16,374884,Unreliable
,District of Columbia,11,2020,2020,Male,M,21,337932,6.2
,Florida,12,2013,2013,Female,F,321,9990213,3.2
,Florida,12,2013,2013,Male,M,430,9562647,4.5
,Florida,12,2014,2014,Female,F,318,10170011,3.1
,Florida,12,2014,2014,Male,M,379,9723286,3.9
,Florida,12,2015,2015,Female,F,342,10368733,3.3
,Florida,12,2015,2015,Male,M,447,9902539,4.5
,Florida,12,2016,2016,Female,F,412,10542288,3.9
,Florida,12,2016,2016,Male,M,618,10070151,6.1
,Florida,12,2017,2017,Female,F,436,10727581,4.1
,Florida,12,2017,2017,Male,M,697,10256819,6.8
,Florida,12,2018,2018,Female,F,485,10887548,4.5
,Florida,12,2018,2018,Male,M,665,10411777,6.4
,Florida,12,2019,2019,Female,F,404,10980681,3.7
,Florida,12,2019,2019,Male,M,681,10497056,6.5
,Florida,12,2020,2020,Female,F,435,11113132,3.9
,Florida,12,2020,2020,Male,M,677,10620180,6.4
,Georgia,13,2013,2013,Female,F,133,5110806,2.6
,Georgia,13,2013,2013,Male,M,176,4881361,3.6
,Georgia,13,2014,2014,Female,F,182,5170356,3.5
,Georgia,13,2014,2014,Male,M,206,4926987,4.2
,Georgia,13,2015,2015,Female,F,202,5234978,3.9
,Georgia,13,2015,2015,Male,M,233,4979882,4.7
,Georgia,13,2016,2016,Female,F,220,5289906,4.2
,Georgia,13,2016,2016,Male,M,235,5020465,4.7
,Georgia,13,2017,2017,Female,F,248,5353872,4.6
,Georgia,13,2017,2017,Male,M,265,5075507,5.2
,Georgia,13,2018,2018,Female,F,178,5404059,3.3
,Georgia,13,2018,2018,Male,M,217,5115416,4.2
,Georgia,13,2019,2019,Female,F,159,5456999,2.9
,Georgia,13,2019,2019,Male,M,202,5160424,3.9
,Georgia,13,2020,2020,Female,F,200,5508468,3.6
,Georgia,13,2020,2020,Male,M,243,5201549,4.7
,Hawaii,15,2013,2013,Female,F,14,694440,Unreliable
,Hawaii,15,2013,2013,Male,M,25,709614,3.5
,Hawaii,15,2014,2014,Female,F,14,701462,Unreliable
,Hawaii,15,2014,2014,Male,M,21,718099,2.9
,Hawaii,15,2015,2015,Female,F,12,706231,Unreliable
,Hawaii,15,2015,2015,Male,M,25,725372,3.4
,Hawaii,15,2016,2016,Female,F,20,710942,2.8
,Hawaii,15,2016,2016,Male,M,24,717615,3.3
,Hawaii,15,2017,2017,Female,F,14,711451,Unreliable
,Hawaii,15,2017,2017,Male,M,19,716087,Unreliable
,Hawaii,15,2018,2018,Female,F,Suppressed,709489,Suppressed
,Hawaii,15,2018,2018,Male,M,18,711002,Unreliable
,Hawaii,15,2019,2019,Female,F,Suppressed,707832,Suppressed
,Hawaii,15,2019,2019,Male,M,15,708040,Unreliable
,Hawaii,15,2020,2020,Female,F,10,702640,Unreliable
,Hawaii,15,2020,2020,Male,M,18,704366,Unreliable
,Idaho,16,2013,2013,Female,F,26,805052,3.2
,Idaho,16,2013,2013,Male,M,25,807084,3.1
,Idaho,16,2014,2014,Female,F,28,815968,3.4
,Idaho,16,2014,2014,Male,M,14,818496,Unreliable
,Idaho,16,2015,2015,Female,F,27,826183,3.3
,Idaho,16,2015,2015,Male,M,24,828747,2.9
,Idaho,16,2016,2016,Female,F,25,839608,3
,Idaho,16,2016,2016,Male,M,39,843532,4.6
,Idaho,16,2017,2017,Female,F,32,856485,3.7
,Idaho,16,2017,2017,Male,M,23,860458,2.7
,Idaho,16,2018,2018,Female,F,31,875131,3.5
,Idaho,16,2018,2018,Male,M,37,879077,4.2
,Idaho,16,2019,2019,Female,F,39,891137,4.4
,Idaho,16,2019,2019,Male,M,36,895928,4
,Idaho,16,2020,2020,Female,F,42,910789,4.6
,Idaho,16,2020,2020,Male,M,41,916124,4.5
,Illinois,17,2013,2013,Female,F,71,6555652,1.1
,Illinois,17,2013,2013,Male,M,114,6326483,1.8
,Illinois,17,2014,2014,Female,F,117,6559694,1.8
,Illinois,17,2014,2014,Male,M,136,6320886,2.2
,Illinois,17,2015,2015,Female,F,127,6545500,1.9
,Illinois,17,2015,2015,Male,M,144,6314495,2.3
,Illinois,17,2016,2016,Female,F,163,6509748,2.5
,Illinois,17,2016,2016,Male,M,215,6291791,3.4
,Illinois,17,2017,2017,Female,F,202,6509545,3.1
,Illinois,17,2017,2017,Male,M,292,6292478,4.6
,Illinois,17,2018,2018,Female,F,178,6480179,2.7
,Illinois,17,2018,2018,Male,M,229,6260901,3.7
,Illinois,17,2019,2019,Female,F,149,6445263,2.3
,Illinois,17,2019,2019,Male,M,271,6226558,4.4
,Illinois,17,2020,2020,Female,F,181,6402224,2.8
,Illinois,17,2020,2020,Male,M,335,6185306,5.4
,Indiana,18,2013,2013,Female,F,43,3334634,1.3
,Indiana,18,2013,2013,Male,M,68,3236268,2.1
,Indiana,18,2014,2014,Female,F,61,3347411,1.8
,Indiana,18,2014,2014,Male,M,88,3249444,2.7
,Indiana,18,2015,2015,Female,F,54,3357815,1.6
,Indiana,18,2015,2015,Male,M,93,3261865,2.9
,Indiana,18,2016,2016,Female,F,109,3363491,3.2
,Indiana,18,2016,2016,Male,M,122,3269562,3.7
,Indiana,18,2017,2017,Female,F,172,3379723,5.1
,Indiana,18,2017,2017,Male,M,218,3287095,6.6
,Indiana,18,2018,2018,Female,F,136,3391576,4
,Indiana,18,2018,2018,Male,M,187,3300302,5.7
,Indiana,18,2019,2019,Female,F,145,3411859,4.2
,Indiana,18,2019,2019,Male,M,209,3320360,6.3
,Indiana,18,2020,2020,Female,F,148,3422994,4.3
,Indiana,18,2020,2020,Male,M,270,3331959,8.1
,Iowa,19,2013,2013,Female,F,62,1557015,4
,Iowa,19,2013,2013,Male,M,44,1533401,2.9
,Iowa,19,2014,2014,Female,F,40,1564081,2.6
,Iowa,19,2014,2014,Male,M,41,1543045,2.7
,Iowa,19,2015,2015,Female,F,37,1571873,2.4
,Iowa,19,2015,2015,Male,M,38,1552026,2.4
,Iowa,19,2016,2016,Female,F,35,1575574,2.2
,Iowa,19,2016,2016,Male,M,47,1559119,3
,Iowa,19,2017,2017,Female,F,47,1580978,3
,Iowa,19,2017,2017,Male,M,48,1564733,3.1
,Iowa,19,2018,2018,Female,F,23,1585338,1.5
,Iowa,19,2018,2018,Male,M,31,1570807,2
,Iowa,19,2019,2019,Female,F,20,1583995,1.3
,Iowa,19,2019,2019,Male,M,33,1571075,2.1
,Iowa,19,2020,2020,Female,F,26,1587866,1.6
,Iowa,19,2020,2020,Male,M,26,1575695,1.7
,Kansas,20,2013,2013,Female,F,46,1452009,3.2
,Kansas,20,2013,2013,Male,M,42,1441948,2.9
,Kansas,20,2014,2014,Female,F,42,1456666,2.9
,Kansas,20,2014,2014,Male,M,49,1447355,3.4
,Kansas,20,2015,2015,Female,F,42,1458008,2.9
,Kansas,20,2015,2015,Male,M,32,1453633,2.2
,Kansas,20,2016,2016,Female,F,47,1459530,3.2
,Kansas,20,2016,2016,Male,M,36,1447759,2.5
,Kansas,20,2017,2017,Female,F,37,1461167,2.5
,Kansas,20,2017,2017,Male,M,37,1451956,2.5
,Kansas,20,2018,2018,Female,F,37,1461099,2.5
,Kansas,20,2018,2018,Male,M,36,1450406,2.5
,Kansas,20,2019,2019,Female,F,43,1461617,2.9
,Kansas,20,2019,2019,Male,M,25,1451697,1.7
,Kansas,20,2020,2020,Female,F,37,1462265,2.5
,Kansas,20,2020,2020,Male,M,39,1451540,2.7
,Kentucky,21,2013,2013,Female,F,144,2231899,6.5
,Kentucky,21,2013,2013,Male,M,205,2163396,9.5
,Kentucky,21,2014,2014,Female,F,152,2240299,6.8
,Kentucky,21,2014,2014,Male,M,192,2173158,8.8
,Kentucky,21,2015,2015,Female,F,173,2245998,7.7
,Kentucky,21,2015,2015,Male,M,209,2179094,9.6
,Kentucky,21,2016,2016,Female,F,170,2250421,7.6
,Kentucky,21,2016,2016,Male,M,233,2186553,10.7
,Kentucky,21,2017,2017,Female,F,167,2259871,7.4
,Kentucky,21,2017,2017,Male,M,232,2194318,10.6
,Kentucky,21,2018,2018,Female,F,117,2266891,5.2
,Kentucky,21,2018,2018,Male,M,173,2201511,7.9
,Kentucky,21,2019,2019,Female,F,144,2266644,6.4
,Kentucky,21,2019,2019,Male,M,177,2201029,8
,Kentucky,21,2020,2020,Female,F,167,2271906,7.4
,Kentucky,21,2020,2020,Male,M,265,2205345,12
,Louisiana,22,2013,2013,Female,F,41,2361537,1.7
,Louisiana,22,2013,2013,Male,M,45,2263933,2
,Louisiana,22,2014,2014,Female,F,39,2375737,1.6
,Louisiana,22,2014,2014,Male,M,54,2273939,2.4
,Louisiana,22,2015,2015,Female,F,58,2386915,2.4
,Louisiana,22,2015,2015,Male,M,50,2283809,2.2
,Louisiana,22,2016,2016,Female,F,55,2392296,2.3
,Louisiana,22,2016,2016,Male,M,56,2289370,2.4
,Louisiana,22,2017,2017,Female,F,66,2394887,2.8
,Louisiana,22,2017,2017,Male,M,95,2289446,4.1
,Louisiana,22,2018,2018,Female,F,64,2385219,2.7
,Louisiana,22,2018,2018,Male,M,71,2274759,3.1
,Louisiana,22,2019,2019,Female,F,74,2381744,3.1
,Louisiana,22,2019,2019,Male,M,96,2267050,4.2
,Louisiana,22,2020,2020,Female,F,90,2381158,3.8
,Louisiana,22,2020,2020,Male,M,159,2264160,7
,Maine,23,2013,2013,Female,F,24,678082,3.5
,Maine,23,2013,2013,Male,M,40,650220,6.2
,Maine,23,2014,2014,Female,F,32,678818,4.7
,Maine,23,2014,2014,Male,M,48,651271,7.4
,Maine,23,2015,2015,Female,F,41,678071,6
,Maine,23,2015,2015,Male,M,61,651257,9.4
,Maine,23,2016,2016,Female,F,38,678894,5.6
,Maine,23,2016,2016,Male,M,94,652585,14.4
,Maine,23,2017,2017,Female,F,31,681387,4.5
,Maine,23,2017,2017,Male,M,44,654520,6.7
,Maine,23,2018,2018,Female,F,19,683031,Unreliable
,Maine,23,2018,2018,Male,M,37,655373,5.6
,Maine,23,2019,2019,Female,F,19,686100,Unreliable
,Maine,23,2019,2019,Male,M,31,658112,4.7
,Maine,23,2020,2020,Female,F,32,688840,4.6
,Maine,23,2020,2020,Male,M,39,661301,5.9
,Maryland,24,2013,2013,Female,F,134,3054052,4.4
,Maryland,24,2013,2013,Male,M,170,2874762,5.9
,Maryland,24,2014,2014,Female,F,132,3079989,4.3
,Maryland,24,2014,2014,Male,M,256,2896418,8.8
,Maryland,24,2015,2015,Female,F,145,3095316,4.7
,Maryland,24,2015,2015,Male,M,253,2911085,8.7
,Maryland,24,2016,2016,Female,F,235,3101981,7.6
,Maryland,24,2016,2016,Male,M,431,2914466,14.8
,Maryland,24,2017,2017,Female,F,179,3118023,5.7
,Maryland,24,2017,2017,Male,M,345,2934154,11.8
,Maryland,24,2018,2018,Female,F,155,3113797,5
,Maryland,24,2018,2018,Male,M,270,2928921,9.2
,Maryland,24,2019,2019,Female,F,148,3116815,4.7
,Maryland,24,2019,2019,Male,M,284,2928865,9.7
,Maryland,24,2020,2020,Female,F,128,3123228,4.1
,Maryland,24,2020,2020,Male,M,241,2932574,8.2
,Massachusetts,25,2013,2013,Female,F,65,3448008,1.9
,Massachusetts,25,2013,2013,Male,M,114,3244816,3.5
,Massachusetts,25,2014,2014,Female,F,60,3474584,1.7
,Massachusetts,25,2014,2014,Male,M,118,3270824,3.6
,Massachusetts,25,2015,2015,Female,F,65,3498304,1.9
,Massachusetts,25,2015,2015,Male,M,160,3296118,4.9
,Massachusetts,25,2016,2016,Female,F,105,3506128,3
,Massachusetts,25,2016,2016,Male,M,162,3305651,4.9
,Massachusetts,25,2017,2017,Female,F,79,3529454,2.2
,Massachusetts,25,2017,2017,Male,M,175,3330365,5.3
,Massachusetts,25,2018,2018,Female,F,87,3551621,2.4
,Massachusetts,25,2018,2018,Male,M,166,3350528,5
,Massachusetts,25,2019,2019,Female,F,76,3546935,2.1
,Massachusetts,25,2019,2019,Male,M,152,3345568,4.5
,Massachusetts,25,2020,2020,Female,F,94,3546542,2.7
,Massachusetts,25,2020,2020,Male,M,173,3347032,5.2
,Michigan,26,2013,2013,Female,F,128,5036338,2.5
,Michigan,26,2013,2013,Male,M,155,4859284,3.2
,Michigan,26,2014,2014,Female,F,153,5041414,3
,Michigan,26,2014,2014,Male,M,175,4868463,3.6
,Michigan,26,2015,2015,Female,F,166,5044428,3.3
,Michigan,26,2015,2015,Male,M,214,4878148,4.4
,Michigan,26,2016,2016,Female,F,219,5043554,4.3
,Michigan,26,2016,2016,Male,M,341,4884746,7
,Michigan,26,2017,2017,Female,F,239,5058559,4.7
,Michigan,26,2017,2017,Male,M,271,4903752,5.5
,Michigan,26,2018,2018,Female,F,182,5073772,3.6
,Michigan,26,2018,2018,Male,M,260,4922143,5.3
,Michigan,26,2019,2019,Female,F,141,5068329,2.8
,Michigan,26,2019,2019,Male,M,220,4918528,4.5
,Michigan,26,2020,2020,Female,F,121,5058742,2.4
,Michigan,26,2020,2020,Male,M,266,4907813,5.4
,Minnesota,27,2013,2013,Female,F,52,2727081,1.9
,Minnesota,27,2013,2013,Male,M,59,2693299,2.2
,Minnesota,27,2014,2014,Female,F,52,2745132,1.9
,Minnesota,27,2014,2014,Male,M,50,2712041,1.8
,Minnesota,27,2015,2015,Female,F,55,2759730,2
,Minnesota,27,2015,2015,Male,M,70,2729864,2.6
,Minnesota,27,2016,2016,Female,F,52,2772322,1.9
,Minnesota,27,2016,2016,Male,M,85,2747630,3.1
,Minnesota,27,2017,2017,Female,F,77,2799760,2.8
,Minnesota,27,2017,2017,Male,M,73,2776846,2.6
,Minnesota,27,2018,2018,Female,F,51,2816378,1.8
,Minnesota,27,2018,2018,Male,M,54,2794801,1.9
,Minnesota,27,2019,2019,Female,F,45,2829821,1.6
,Minnesota,27,2019,2019,Male,M,63,2809811,2.2
,Minnesota,27,2020,2020,Female,F,81,2838748,2.9
,Minnesota,27,2020,2020,Male,M,87,2818594,3.1
,Mississippi,28,2013,2013,Female,F,27,1536620,1.8
,Mississippi,28,2013,2013,Male,M,28,1454587,1.9
,Mississippi,28,2014,2014,Female,F,31,1539523,2
,Mississippi,28,2014,2014,Male,M,32,1454556,2.2
,Mississippi,28,2015,2015,Female,F,28,1540483,1.8
,Mississippi,28,2015,2015,Male,M,45,1451850,3.1
,Mississippi,28,2016,2016,Female,F,43,1539934,2.8
,Mississippi,28,2016,2016,Male,M,54,1448792,3.7
,Mississippi,28,2017,2017,Female,F,36,1538222,2.3
,Mississippi,28,2017,2017,Male,M,53,1445878,3.7
,Mississippi,28,2018,2018,Female,F,40,1538795,2.6
,Mississippi,28,2018,2018,Male,M,45,1447735,3.1
,Mississippi,28,2019,2019,Female,F,42,1533857,2.7
,Mississippi,28,2019,2019,Male,M,49,1442292,3.4
,Mississippi,28,2020,2020,Female,F,53,1530971,3.5
,Mississippi,28,2020,2020,Male,M,60,1435815,4.2
,Missouri,29,2013,2013,Female,F,106,3080214,3.4
,Missouri,29,2013,2013,Male,M,131,2963957,4.4
,Missouri,29,2014,2014,Female,F,120,3089367,3.9
,Missouri,29,2014,2014,Male,M,117,2974222,3.9
,Missouri,29,2015,2015,Female,F,119,3098627,3.8
,Missouri,29,2015,2015,Male,M,118,2985045,4
,Missouri,29,2016,2016,Female,F,107,3100965,3.5
,Missouri,29,2016,2016,Male,M,124,2992035,4.1
,Missouri,29,2017,2017,Female,F,94,3111296,3
,Missouri,29,2017,2017,Male,M,132,3002236,4.4
,Missouri,29,2018,2018,Female,F,109,3118889,3.5
,Missouri,29,2018,2018,Male,M,122,3007563,4.1
,Missouri,29,2019,2019,Female,F,91,3124766,2.9
,Missouri,29,2019,2019,Male,M,129,3012662,4.3
,Missouri,29,2020,2020,Female,F,99,3133825,3.2
,Missouri,29,2020,2020,Male,M,112,3017723,3.7
,Montana,30,2013,2013,Female,F,23,505367,4.6
,Montana,30,2013,2013,Male,M,20,509798,3.9
,Montana,30,2014,2014,Female,F,16,509456,Unreliable
,Montana,30,2014,2014,Male,M,Suppressed,514123,Suppressed
,Montana,30,2015,2015,Female,F,13,513619,Unreliable
,Montana,30,2015,2015,Male,M,13,519330,Unreliable
,Montana,30,2016,2016,Female,F,Suppressed,517745,Suppressed
,Montana,30,2016,2016,Male,M,Suppressed,524775,Suppressed
,Montana,30,2017,2017,Female,F,Suppressed,521537,Suppressed
,Montana,30,2017,2017,Male,M,15,528956,Unreliable
,Montana,30,2018,2018,Female,F,13,527453,Unreliable
,Montana,30,2018,2018,Male,M,10,534852,Unreliable
,Montana,30,2019,2019,Female,F,17,530712,Unreliable
,Montana,30,2019,2019,Male,M,Suppressed,538066,Suppressed
,Montana,30,2020,2020,Female,F,12,536476,Unreliable
,Montana,30,2020,2020,Male,M,23,544101,4.2
,Nebraska,31,2013,2013,Female,F,19,938690,Unreliable
,Nebraska,31,2013,2013,Male,M,14,929826,Unreliable
,Nebraska,31,2014,2014,Female,F,15,944640,Unreliable
,Nebraska,31,2014,2014,Male,M,15,936863,Unreliable
,Nebraska,31,2015,2015,Female,F,11,951022,Unreliable
,Nebraska,31,2015,2015,Male,M,19,945168,Unreliable
,Nebraska,31,2016,2016,Female,F,Suppressed,956445,Suppressed
,Nebraska,31,2016,2016,Male,M,15,950671,Unreliable
,Nebraska,31,2017,2017,Female,F,18,961945,Unreliable
,Nebraska,31,2017,2017,Male,M,14,958131,Unreliable
,Nebraska,31,2018,2018,Female,F,17,965886,Unreliable
,Nebraska,31,2018,2018,Male,M,20,963382,2.1
,Nebraska,31,2019,2019,Female,F,22,967959,2.3
,Nebraska,31,2019,2019,Male,M,13,966449,Unreliable
,Nebraska,31,2020,2020,Female,F,15,969739,Unreliable
,Nebraska,31,2020,2020,Male,M,15,967813,Unreliable
,Nevada,32,2013,2013,Female,F,119,1384702,8.6
,Nevada,32,2013,2013,Male,M,123,1405434,8.8
,Nevada,32,2014,2014,Female,F,115,1412306,8.1
,Nevada,32,2014,2014,Male,M,109,1426793,7.6
,Nevada,32,2015,2015,Female,F,138,1440294,9.6
,Nevada,32,2015,2015,Male,M,121,1450551,8.3
,Nevada,32,2016,2016,Female,F,120,1466061,8.2
,Nevada,32,2016,2016,Male,M,115,1473997,7.8
,Nevada,32,2017,2017,Female,F,126,1494290,8.4
,Nevada,32,2017,2017,Male,M,113,1503749,7.5
,Nevada,32,2018,2018,Female,F,96,1512837,6.3
,Nevada,32,2018,2018,Male,M,116,1521555,7.6
,Nevada,32,2019,2019,Female,F,75,1535329,4.9
,Nevada,32,2019,2019,Male,M,93,1544827,6
,Nevada,32,2020,2020,Female,F,106,1565619,6.8
,Nevada,32,2020,2020,Male,M,113,1572640,7.2
,New Hampshire,33,2013,2013,Female,F,21,669746,3.1
,New Hampshire,33,2013,2013,Male,M,41,653713,6.3
,New Hampshire,33,2014,2014,Female,F,29,671344,4.3
,New Hampshire,33,2014,2014,Male,M,52,655469,7.9
,New Hampshire,33,2015,2015,Female,F,33,672952,4.9
,New Hampshire,33,2015,2015,Male,M,30,657656,4.6
,New Hampshire,33,2016,2016,Female,F,22,673935,3.3
,New Hampshire,33,2016,2016,Male,M,47,660860,7.1
,New Hampshire,33,2017,2017,Female,F,25,677786,3.7
,New Hampshire,33,2017,2017,Male,M,26,665009,3.9
,New Hampshire,33,2018,2018,Female,F,13,684192,Unreliable
,New Hampshire,33,2018,2018,Male,M,21,672266,3.1
